Date,Event,Opponent,Map,Win Round,Lose Round,Result,Opponent Tier
18 ,PLG Grand Slam ,FranceG2,Dust2,16,11,W,1
18 ,PLG Grand Slam ,RussiaFORZE,Inferno,25,23,W,2
18 ,PLG Grand Slam ,RussiaFORZE,Overpass,16,4,W,2
18 ,PLG Grand Slam ,RussiaFORZE,Mirage,14,16,L,2
18 ,PLG Grand Slam ,EuropeECL,Mirage,16,10,W,3
18 ,PLG Grand Slam ,EuropeECL,Cache,16,6,W,3
18 ,PLG Grand Slam ,SouthAfricaEnergy,Mirage,16,3,W,3
18 ,ESL Pro League Season ,Turkeyex-SpaceSoldiers,Mirage,16,4,W,3
18 ,ESL Pro League Season ,Turkeyex-SpaceSoldiers,Inferno,19,16,W,3
18 ,ECS Season ,SwedenNinjasinPyjamas,Overpass,16,14,W,1
18 ,ECS Season ,SwedenNinjasinPyjamas,Inferno,13,16,L,1
18 ,IEM Chicago ,DenmarkAstralis,Inferno,17,19,L,1
18 ,IEM Chicago ,DenmarkAstralis,Mirage,16,12,W,1
18 ,IEM Chicago ,DenmarkAstralis,Dust2,14,16,L,1
18 ,IEM Chicago ,NorthAmericaLiquid,Overpass,16,7,W,2
18 ,IEM Chicago ,NorthAmericaLiquid,Inferno,12,16,L,2
18 ,IEM Chicago ,NorthAmericaLiquid,Mirage,16,12,W,2
18 ,IEM Chicago ,UnitedStateseUnited,Inferno,16,11,W,3
18 ,IEM Chicago ,UnitedStateseUnited,Overpass,16,13,W,3
18 ,IEM Chicago ,GermanyBIG,Cache,16,9,W,3
18 ,ECS Season ,DenmarkNorth,Inferno,12,16,L,2
18 ,ECS Season ,DenmarkNorth,Mirage,14,16,L,2
18 ,ECS Season ,FranceLDLC,Mirage,16,14,W,3
18 ,ECS Season ,FranceLDLC,Dust2,10,16,L,3
18 ,ESL Pro League Season ,PolandAGO,Train,16,11,W,3
18 ,ESL Pro League Season ,PolandAGO,Mirage,8,16,L,3
18 ,ESL Pro League Season ,EuropeMOUZ,Train,5,16,L,1
18 ,ESL Pro League Season ,EuropeMOUZ,Inferno,16,13,W,1
18 ,ESL Pro League Season ,BulgariaWindigo,Train,14,16,L,3
18 ,ESL Pro League Season ,BulgariaWindigo,Mirage,10,16,L,3
18 ,ECS Season ,PolandVirtus.pro,Cache,10,16,L,1
18 ,ECS Season ,PolandVirtus.pro,Mirage,13,16,L,1
18 ,ESL Pro League Season ,SwedenNinjasinPyjamas,Mirage,16,5,W,1
18 ,ESL Pro League Season ,SwedenNinjasinPyjamas,Train,11,16,L,1
18 ,ESL Pro League Season ,EuropeHellRaisers,Cache,13,16,L,2
18 ,ESL Pro League Season ,EuropeHellRaisers,Mirage,5,16,L,2
18 ,ECS Season ,DenmarkAstralis,Mirage,7,16,L,1
18 ,ECS Season ,DenmarkAstralis,Dust2,1,16,L,1
18 ,ECS Season ,DenmarkOpTic,Train,16,12,W,3
18 ,ECS Season ,DenmarkOpTic,Inferno,16,5,W,3
18 ,ESL Pro League Season ,DenmarkNorth,Train,16,9,W,2
18 ,ESL Pro League Season ,DenmarkNorth,Dust2,11,16,L,2
18 ,ECS Season ,EuropeMOUZ,Dust2,16,6,W,1
18 ,ECS Season ,EuropeMOUZ,Inferno,7,16,L,1
18 ,ESL Pro League Season ,GermanyBIG,Overpass,22,19,W,3
18 ,ESL Pro League Season ,GermanyBIG,Train,5,16,L,3
18 ,ESL Pro League Season ,UkraineNatusVincere,Inferno,11,16,L,1
18 ,ESL Pro League Season ,UkraineNatusVincere,Overpass,20,22,L,1
18 ,ESL Pro League Season ,DenmarkAstralis,Train,4,16,L,1
18 ,ESL Pro League Season ,DenmarkAstralis,Inferno,12,16,L,1
18 ,ECS Season ,FranceG2,Cache,10,16,L,1
18 ,ECS Season ,FranceG2,Dust2,16,13,W,1
18 ,ESL Pro League Season ,FranceG2,Dust2,10,16,L,1
18 ,ESL Pro League Season ,FranceG2,Cache,16,10,W,1
18 ,ESL Pro League Season ,EuropeFaZe,Inferno,11,16,L,1
18 ,ESL Pro League Season ,EuropeFaZe,Mirage,16,5,W,1
18 ,ECS Season ,EuropeFaZe,Inferno,6,16,L,1
18 ,ECS Season ,EuropeFaZe,Mirage,14,16,L,1
18 ,ESL Pro League Season ,DenmarkHeroic,Dust2,16,10,W,1
18 ,ESL Pro League Season ,DenmarkHeroic,Mirage,13,16,L,1
18 ,ESL One New York ,UkraineNatusVincere,Train,8,16,L,1
18 ,ESL One New York ,UkraineNatusVincere,Inferno,7,16,L,1
18 ,ESL One New York ,EuropeMOUZ,Mirage,3,16,L,1
18 ,ESL One New York ,EuropeMOUZ,Train,16,19,L,1
18 ,ESL One New York ,EuropeMOUZ,Inferno,16,12,W,1
18 ,FACEIT Major ,EuropeHellRaisers,Cache,2,16,L,2
18 ,FACEIT Major ,EuropeHellRaisers,Dust2,9,16,L,2
18 ,FACEIT Major ,EuropeHellRaisers,Mirage,19,17,W,2
18 ,FACEIT Major ,UkraineNatusVincere,Mirage,9,16,L,1
18 ,FACEIT Major ,RussiaVegaSquadron,Inferno,16,14,W,3
18 ,FACEIT Major ,RussiaWinstrike,Inferno,16,7,W,3
18 ,FACEIT Major ,NorthAmericaComplexity,Inferno,4,16,L,2
18 ,DreamHack Masters Stockholm ,DenmarkHeroic,Train,11,16,L,1
18 ,DreamHack Masters Stockholm ,DenmarkHeroic,Inferno,16,8,W,1
18 ,DreamHack Masters Stockholm ,DenmarkHeroic,Mirage,11,16,L,1
18 ,DreamHack Masters Stockholm ,DenmarkOpTic,Train,6,16,L,3
18 ,ELEAGUE CS:GO Premier ,EuropeMOUZ,Mirage,9,16,L,1
18 ,ELEAGUE CS:GO Premier ,EuropeMOUZ,Train,14,16,L,1
18 ,ELEAGUE CS:GO Premier ,EuropeMOUZ,Inferno,16,13,W,1
18 ,ELEAGUE CS:GO Premier ,EuropeFaZe,Mirage,16,14,W,1
18 ,ELEAGUE CS:GO Premier ,EuropeFaZe,Dust2,19,15,W,1
18 ,ELEAGUE CS:GO Premier ,UkraineNatusVincere,Train,8,16,L,1
18 ,ELEAGUE CS:GO Premier ,UkraineNatusVincere,Inferno,16,11,W,1
18 ,ELEAGUE CS:GO Premier ,UkraineNatusVincere,Mirage,13,16,L,1
18 ,ESL One Cologne ,UkraineNatusVincere,Train,10,16,L,1
18 ,ESL One Cologne ,UkraineNatusVincere,Overpass,12,16,L,1
18 ,ESL One Cologne ,EuropeFaZe,Inferno,1,16,L,1
18 ,ESL One Cologne ,EuropeFaZe,Mirage,16,11,W,1
18 ,ESL One Cologne ,EuropeFaZe,Overpass,4,16,L,1
18 ,ESL One Cologne ,GermanyBIG,Train,16,4,W,3
18 ,ESL One Cologne ,GermanyBIG,Cache,16,10,W,3
18 ,ESL One Cologne ,DenmarkNorth,Inferno,16,14,W,2
18 ,ECS Season ,NorthAmericaLiquid,Inferno,13,16,L,2
18 ,ECS Season ,NorthAmericaLiquid,Nuke,5,16,L,2
18 ,ECS Season ,UnitedStatesCloud9,Cache,16,13,W,1
18 ,ECS Season ,UnitedStatesCloud9,Train,16,9,W,1
18 ,ECS Season ,UnitedStatesCloud9,Overpass,14,16,L,1
18 ,ECS Season ,NorthAmericaLiquid,Cache,14,16,L,2
18 ,ECS Season ,SwedenGODSENT,Overpass,14,16,L,2
18 ,ECS Season ,SwedenGODSENT,Mirage,16,14,W,2
18 ,IEM Sydney ,EuropeFaZe,Mirage,14,16,L,1
18 ,IEM Sydney ,EuropeFaZe,Cache,8,16,L,1
18 ,IEM Sydney ,DenmarkAstralis,Cache,7,16,L,1
18 ,IEM Sydney ,DenmarkAstralis,Overpass,9,16,L,1
18 ,IEM Sydney ,FranceG2,Overpass,16,14,W,1
18 ,IEM Sydney ,FranceG2,Mirage,16,7,W,1
18 ,IEM Sydney ,FranceG2,Dust2,12,16,L,1
18 ,IEM Sydney ,AustraliaChiefs,Mirage,16,3,W,3
18 ,ESL Pro League Season ,EuropeLDLC,Cobblestone,14,16,L,3
18 ,ESL Pro League Season ,EuropeLDLC,Overpass,16,10,W,3
18 ,ECS Season ,FranceG2,Mirage,9,16,L,1
18 ,ECS Season ,FranceG2,Overpass,10,16,L,1
18 ,ESL Pro League Season ,UkraineNatusVincere,Cobblestone,13,16,L,1
18 ,ESL Pro League Season ,UkraineNatusVincere,Train,22,25,L,1
18 ,ESL Pro League Season ,PolandAGO,Train,16,11,W,3
18 ,ESL Pro League Season ,PolandAGO,Cobblestone,14,16,L,3
18 ,DreamHack Masters Marseille ,DenmarkAstralis,Mirage,12,16,L,1
18 ,DreamHack Masters Marseille ,DenmarkAstralis,Overpass,5,16,L,1
18 ,DreamHack Masters Marseille ,SwedenNinjasinPyjamas,Train,16,13,W,1
18 ,DreamHack Masters Marseille ,SwedenNinjasinPyjamas,Inferno,5,16,L,1
18 ,DreamHack Masters Marseille ,SwedenNinjasinPyjamas,Mirage,16,9,W,1
18 ,DreamHack Masters Marseille ,AustraliaRenegades,Cobblestone,16,8,W,1
18 ,DreamHack Masters Marseille ,AustraliaRenegades,Mirage,16,13,W,1
18 ,DreamHack Masters Marseille ,UkraineNatusVincere,Overpass,14,16,L,1
18 ,DreamHack Masters Marseille ,UkraineNatusVincere,Cobblestone,16,11,W,1
18 ,DreamHack Masters Marseille ,UkraineNatusVincere,Inferno,7,16,L,1
18 ,DreamHack Masters Marseille ,ChinaTYLOO,Inferno,16,4,W,3
18 ,ESL Pro League Season ,FranceEnvy,Cobblestone,12,16,L,2
18 ,ESL Pro League Season ,FranceEnvy,Inferno,16,11,W,2
18 ,ESL Pro League Season ,EuropeFaZe,Overpass,16,5,W,1
18 ,ESL Pro League Season ,EuropeFaZe,Inferno,9,16,L,1
18 ,ESL Pro League Season ,DenmarkHeroic,Cobblestone,8,16,L,1
18 ,ESL Pro League Season ,DenmarkHeroic,Train,16,5,W,1
18 ,ECS Season ,PolandVirtus.pro,Mirage,16,11,W,1
18 ,ECS Season ,PolandVirtus.pro,Cobblestone,16,4,W,1
18 ,ECS Season ,EuropeMOUZ,Cobblestone,16,13,W,1
18 ,ECS Season ,EuropeMOUZ,Overpass,8,16,L,1
18 ,ECS Season ,EuropeFaZe,Mirage,9,16,L,1
18 ,ECS Season ,EuropeFaZe,Overpass,16,7,W,1
18 ,ESL Pro League Season ,DenmarkAstralis,Overpass,9,16,L,1
18 ,ESL Pro League Season ,DenmarkAstralis,Inferno,9,16,L,1
18 ,ESL Pro League Season ,TurkeySpaceSoldiers,Cobblestone,14,16,L,3
18 ,ESL Pro League Season ,TurkeySpaceSoldiers,Mirage,16,11,W,3
18 ,ECS Season ,KazakhstanGambit,Overpass,8,16,L,1
18 ,ECS Season ,KazakhstanGambit,Cobblestone,16,8,W,1
18 ,ECS Season ,SwedenNinjasinPyjamas,Mirage,16,13,W,1
18 ,ECS Season ,SwedenNinjasinPyjamas,Overpass,16,7,W,1
18 ,ECS Season ,FranceEnvy,Cobblestone,16,7,W,2
18 ,ECS Season ,FranceEnvy,Inferno,16,8,W,2
18 ,ESL Pro League Season ,DenmarkNorth,Train,11,16,L,2
18 ,ESL Pro League Season ,DenmarkNorth,Cobblestone,9,16,L,2
18 ,ECS Season ,DenmarkAstralis,Inferno,7,16,L,1
18 ,ECS Season ,DenmarkAstralis,Train,1,16,L,1
18 ,WESG ,TurkeySpaceSoldiers,Mirage,16,14,W,3
18 ,WESG ,TurkeySpaceSoldiers,Inferno,16,19,L,3
18 ,WESG ,TurkeySpaceSoldiers,Cobblestone,16,12,W,3
18 ,WESG ,BrazilTeamOne,Nuke,16,6,W,3
18 ,WESG ,BrazilTeamOne,Mirage,16,7,W,3
18 ,WESG ,KoreaMVPPK,Inferno,16,2,W,3
18 ,WESG ,KoreaMVPPK,Mirage,22,20,W,3
18 ,WESG ,GermanyBIG,Train,16,7,W,3
18 ,WESG ,GermanyBIG,Cobblestone,13,16,L,3
18 ,WESG ,PolandAGO,Cache,9,16,L,3
18 ,WESG ,PolandAGO,Mirage,16,10,W,3
18 ,WESG ,SpainWololos,Cobblestone,16,7,W,3
18 ,WESG ,SpainWololos,Train,16,10,W,3
18 ,WESG ,UnitedStatesCloud9,Mirage,16,8,W,1
18 ,WESG ,JapanSCARZAbsolute,Mirage,16,14,W,3
18 ,WESG ,CanadaTheOnliners,Cobblestone,16,6,W,3
18 ,IEM Katowice ,EuropeFaZe,Train,19,17,W,1
18 ,IEM Katowice ,EuropeFaZe,Mirage,11,16,L,1
18 ,IEM Katowice ,EuropeFaZe,Overpass,16,7,W,1
18 ,IEM Katowice ,EuropeFaZe,Inferno,22,20,W,1
18 ,IEM Katowice ,EuropeFaZe,Cache,5,16,L,1
18 ,IEM Katowice ,NorthAmericaLiquid,Mirage,16,7,W,2
18 ,IEM Katowice ,NorthAmericaLiquid,Inferno,16,13,W,2
18 ,IEM Katowice ,EuropeFaZe,Cache,16,8,W,1
18 ,IEM Katowice ,EuropeFaZe,Inferno,16,11,W,1
18 ,IEM Katowice ,FranceG2,Cobblestone,16,10,W,1
18 ,IEM Katowice ,FranceG2,Mirage,16,10,W,1
18 ,IEM Katowice ,FranceG2,Cache,7,16,L,1
18 ,IEM Katowice ,DenmarkHeroic,Cobblestone,16,9,W,1
18 ,StarSeries i-League Season ,AustraliaRenegades,Cobblestone,14,16,L,1
18 ,StarSeries i-League Season ,AustraliaRenegades,Mirage,14,16,L,1
18 ,StarSeries i-League Season ,ChinaTYLOO,Inferno,16,19,L,3
18 ,StarSeries i-League Season ,ChinaTYLOO,Cobblestone,10,16,L,3
18 ,StarSeries i-League Season ,KazakhstanGambit,Cache,11,16,L,1
18 ,StarSeries i-League Season ,KazakhstanGambit,Overpass,6,16,L,1
18 ,StarSeries i-League Season ,KazakhstanGambit,Inferno,16,8,W,1
18 ,ESL Pro League Season ,FranceG2,Inferno,16,10,W,1
18 ,ESL Pro League Season ,FranceG2,Cache,16,10,W,1
18 ,ESL Pro League Season ,SwedenNinjasinPyjamas,Inferno,16,14,W,1
18 ,ESL Pro League Season ,SwedenNinjasinPyjamas,Cobblestone,16,10,W,1
18 ,ESL Pro League Season ,EuropeHellRaisers,Inferno,11,16,L,2
18 ,ESL Pro League Season ,EuropeHellRaisers,Overpass,19,22,L,2
18 ,ESL Pro League Season ,EuropeMOUZ,Overpass,11,16,L,1
18 ,ESL Pro League Season ,EuropeMOUZ,Mirage,7,16,L,1
18 ,IEM Katowice ,EuropeHellRaisers,Train,16,13,W,2
18 ,IEM Katowice ,EuropeHellRaisers,Overpass,16,12,W,2
18 ,IEM Katowice ,SwedenSingularity,Train,16,14,W,3
18 ,IEM Katowice ,SwedenSingularity,Mirage,16,7,W,3
18 ,ELEAGUE Major ,BrazilSK,Mirage,12,16,L,1
18 ,ELEAGUE Major ,BrazilSK,Overpass,14,16,L,1
18 ,ELEAGUE Major ,BrazilSK,Inferno,22,19,W,1
18 ,ELEAGUE Major ,KazakhstanGambit,Mirage,16,2,W,1
18 ,ELEAGUE Major ,UkraineNatusVincere,Inferno,7,16,L,1
18 ,ELEAGUE Major ,DenmarkAstralis,Mirage,16,8,W,1
18 ,ELEAGUE Major ,PolandVirtus.pro,Inferno,16,6,W,1
18 ,ELEAGUE Major ,EuropeFaZe,Cache,8,16,L,1
17 ,ECS Season ,EuropeFaZe,Train,11,16,L,1
17 ,ECS Season ,EuropeFaZe,Overpass,7,16,L,1
17 ,ECS Season ,EuropeOpTic,Cobblestone,16,2,W,3
17 ,ECS Season ,BrazilLuminosity,Cobblestone,16,12,W,3
17 ,ESL Pro League Season ,EuropeFaZe,Overpass,10,16,L,1
17 ,ESL Pro League Season ,EuropeFaZe,Mirage,7,16,L,1
17 ,ESL Pro League Season ,EuropeOpTic,Mirage,16,14,W,3
17 ,ESL Pro League Season ,EuropeOpTic,Train,16,10,W,3
17 ,ESL Pro League Season ,EuropeOpTic,Inferno,14,16,L,3
17 ,ESL Pro League Season ,DenmarkAstralis,Inferno,16,7,W,1
17 ,ESL Pro League Season ,UnitedStatesLiquid,Mirage,22,18,W,1
17 ,ESL Pro League Season ,BrazilLuminosity,Cobblestone,16,13,W,3
17 ,ESL Pro League Season ,EuropeHellRaisers,Inferno,5,16,L,2
17 ,ESL Pro League Season ,EuropeFaZe,Inferno,19,15,W,1
17 ,WESG ,TurkeySpaceSoldiers,Inferno,14,16,L,3
17 ,WESG ,TurkeySpaceSoldiers,Cobblestone,16,10,W,3
17 ,WESG ,TurkeySpaceSoldiers,Mirage,6,16,L,3
17 ,WESG ,UkraineUkraine,Mirage,13,16,L,3
17 ,WESG ,UkraineUkraine,Overpass,13,16,L,3
17 ,WESG ,PolandAGO,Mirage,19,15,W,3
17 ,WESG ,PolandAGO,Train,16,4,W,3
17 ,WESG ,RussiaRussia,Mirage,16,4,W,3
17 ,WESG ,RussiaRussia,Train,16,5,W,3
17 ,WESG ,PolandAGO,Train,8,16,L,3
17 ,WESG ,FranceLimitless,Cache,12,16,L,3
17 ,WESG ,DenmarkFragsters,Mirage,16,6,W,3
17 ,WESG ,SerbiaRESISTANCE,Inferno,16,11,W,3
17 ,ECS Season ,PolandVirtus.pro,Cache,16,14,W,1
17 ,ECS Season ,PolandVirtus.pro,Mirage,16,4,W,1
17 ,ESL Pro League Season ,FranceG2,Inferno,16,11,W,1
17 ,ESL Pro League Season ,FranceG2,Cobblestone,16,9,W,1
17 ,ECS Season ,EuropeMOUZ,Inferno,14,16,L,1
17 ,ECS Season ,EuropeMOUZ,Mirage,16,14,W,1
17 ,ESL Pro League Season ,EuropeFaZe,Cache,16,12,W,1
17 ,ESL Pro League Season ,EuropeFaZe,Mirage,16,7,W,1
17 ,ECS Season ,FranceG2,Cobblestone,13,16,L,1
17 ,ECS Season ,FranceG2,Inferno,16,12,W,1
17 ,ECS Season ,DenmarkAstralis,Mirage,10,16,L,1
17 ,ECS Season ,DenmarkAstralis,Train,16,8,W,1
17 ,ECS Season ,EuropeFaZe,Train,13,16,L,1
17 ,ECS Season ,EuropeFaZe,Mirage,16,14,W,1
17 ,ECS Season ,SwedenNinjasinPyjamas,Mirage,16,9,W,1
17 ,ECS Season ,SwedenNinjasinPyjamas,Overpass,16,14,W,1
17 ,ECS Season ,FranceEnvy,Inferno,16,11,W,2
17 ,ECS Season ,FranceEnvy,Train,16,5,W,2
17 ,ECS Season ,SwedenGODSENT,Mirage,19,16,W,2
17 ,ECS Season ,SwedenGODSENT,Train,16,9,W,2
17 ,ECS Season ,DenmarkHeroic,Mirage,16,14,W,1
17 ,ECS Season ,DenmarkHeroic,Train,16,4,W,1
17 ,WESG ,SwedenGODSENT,Mirage,14,16,L,2
17 ,WESG ,SwedenGODSENT,Train,14,16,L,2
17 ,WESG ,SwedenJapaleno,Overpass,16,11,W,3
17 ,WESG ,SwedenJapaleno,Mirage,16,6,W,3
17 ,WESG ,SwedenKindestRegards,Inferno,16,13,W,3
17 ,ESL Pro League Season ,DenmarkNorth,Cobblestone,16,19,L,2
17 ,ESL Pro League Season ,DenmarkNorth,Mirage,17,19,L,2
17 ,ELEAGUE CS:GO Premier ,DenmarkAstralis,Overpass,12,16,L,1
17 ,ELEAGUE CS:GO Premier ,DenmarkAstralis,Train,5,16,L,1
17 ,ESL Pro League Season ,DenmarkAstralis,Train,16,8,W,1
17 ,ESL Pro League Season ,DenmarkAstralis,Mirage,16,4,W,1
17 ,ESL Pro League Season ,EuropeHellRaisers,Inferno,19,17,W,2
17 ,ESL Pro League Season ,EuropeHellRaisers,Mirage,10,16,L,2
17 ,ESL Pro League Season ,SwedenNinjasinPyjamas,Cache,4,16,L,1
17 ,ESL Pro League Season ,SwedenNinjasinPyjamas,Mirage,17,19,L,1
17 ,IEM Oakland ,FranceEnvy,Cache,10,16,L,2
17 ,IEM Oakland ,FranceEnvy,Cobblestone,16,19,L,2
17 ,ESL Pro League Season ,SwedenGODSENT,Cache,11,16,L,2
17 ,ESL Pro League Season ,SwedenGODSENT,Mirage,12,16,L,2
17 ,ESL Pro League Season ,EuropeMOUZ,Cache,16,10,W,1
17 ,ESL Pro League Season ,EuropeMOUZ,Train,16,1,W,1
17 ,ESL Pro League Season ,DenmarkHeroic,Inferno,19,16,W,1
17 ,ESL Pro League Season ,DenmarkHeroic,Mirage,16,13,W,1
17 ,EPICENTER ,DenmarkHeroic,Train,9,16,L,1
17 ,EPICENTER ,DenmarkHeroic,Overpass,5,16,L,1
17 ,EPICENTER ,EuropeHellRaisers,Cobblestone,8,16,L,2
17 ,EPICENTER ,EuropeHellRaisers,Mirage,13,16,L,2
17 ,EPICENTER ,EuropeHellRaisers,Cache,16,12,W,2
17 ,EPICENTER ,EuropeMOUZ,Train,16,6,W,1
17 ,EPICENTER ,EuropeMOUZ,Mirage,10,16,L,1
17 ,EPICENTER ,EuropeMOUZ,Cobblestone,19,17,W,1
17 ,ELEAGUE CS:GO Premier ,BrazilImmortals,Inferno,16,14,W,3
17 ,ELEAGUE CS:GO Premier ,BrazilImmortals,Train,16,10,W,3
17 ,ELEAGUE CS:GO Premier ,EuropeMOUZ,Cobblestone,16,13,W,1
17 ,ELEAGUE CS:GO Premier ,EuropeMOUZ,Mirage,13,16,L,1
17 ,ELEAGUE CS:GO Premier ,EuropeMOUZ,Train,16,5,W,1
17 ,ELEAGUE CS:GO Premier ,DenmarkNorth,Mirage,14,16,L,2
17 ,ESL Pro League Season ,FranceEnvy,Cache,16,9,W,2
17 ,ESL Pro League Season ,FranceEnvy,Cobblestone,16,10,W,2
17 ,DreamHack Masters Malmö ,BrazilImmortals,Train,8,16,L,3
17 ,DreamHack Masters Malmö ,BrazilImmortals,Cache,10,16,L,3
17 ,DreamHack Masters Malmö ,FranceEnvy,Cobblestone,16,13,W,2
17 ,DreamHack Masters Malmö ,BrazilImmortals,Cobblestone,14,16,L,3
17 ,ESL Pro League Season ,UkraineNatusVincere,Mirage,5,16,L,1
17 ,ESL Pro League Season ,UkraineNatusVincere,Overpass,16,9,W,1
17 ,ESL Pro League Season ,EuropeLDLC,Cache,16,6,W,3
17 ,ESL Pro League Season ,EuropeLDLC,Inferno,16,4,W,3
17 ,ESL Pro League Season ,GermanyBIG,Cobblestone,16,11,W,3
17 ,ESL Pro League Season ,GermanyBIG,Train,16,9,W,3
17 ,PGL Major Krakow ,KazakhstanGambit,Inferno,12,16,L,1
17 ,PGL Major Krakow ,KazakhstanGambit,Train,14,16,L,1
17 ,PGL Major Krakow ,FranceG2,Overpass,16,10,W,1
17 ,PGL Major Krakow ,UkraineNatusVincere,Mirage,16,12,W,1
17 ,PGL Major Krakow ,DenmarkAstralis,Nuke,14,16,L,1
17 ,PGL Major Krakow ,PolandVirtus.pro,Cache,11,16,L,1
17 ,PGL Major Krakow ,RussiaFlipSid3,Mirage,16,12,W,3
17 ,ESL One Cologne ,BrazilSK,Mirage,6,16,L,1
17 ,ESL One Cologne ,TurkeySpaceSoldiers,Mirage,16,3,W,3
17 ,ESL One Cologne ,EuropeFaZe,Overpass,12,16,L,1
17 ,ESL One Cologne ,DenmarkHeroic,Mirage,16,6,W,1
17 ,ESL One Cologne ,EuropeMOUZ,Train,11,16,L,1
17 ,ECS Season ,UnitedStatesLiquid,Inferno,6,16,L,1
17 ,ECS Season ,UnitedStatesLiquid,Train,16,12,W,1
17 ,ECS Season ,UnitedStatesLiquid,Mirage,6,16,L,1
17 ,ECS Season ,UnitedStatesCloud9,Train,8,16,L,1
17 ,DreamHack Open Summer ,BrazilSK,Mirage,8,16,L,1
17 ,DreamHack Open Summer ,BrazilSK,Overpass,16,4,W,1
17 ,DreamHack Open Summer ,BrazilSK,Inferno,8,16,L,1
17 ,DreamHack Open Summer ,BrazilImmortals,Mirage,16,1,W,3
17 ,DreamHack Open Summer ,BrazilImmortals,Overpass,16,9,W,3
17 ,DreamHack Open Summer ,BrazilImmortals,Inferno,13,16,L,3
17 ,DreamHack Open Summer ,KazakhstanGambit,Inferno,19,17,W,1
17 ,DreamHack Open Summer ,KazakhstanGambit,Train,16,12,W,1
17 ,DreamHack Open Summer ,UnitedStatesCLG,Train,28,31,L,3
17 ,DreamHack Open Summer ,UnitedStatesCloud9,Mirage,16,12,W,1
17 ,ESL Pro League Season ,FranceG2,Overpass,11,16,L,1
17 ,ESL Pro League Season ,UnitedStatesCloud9,Nuke,16,6,W,1
17 ,ESL Pro League Season ,BrazilSK,Cache,3,16,L,1
17 ,ESL Pro League Season ,FranceEnvy,Inferno,16,9,W,2
17 ,ESL Pro League Season ,BrazilImmortals,Inferno,16,9,W,3
17 ,ECS Season ,EuropeFaZe,Train,11,16,L,1
17 ,ECS Season ,EuropeFaZe,Mirage,19,17,W,1
17 ,ECS Season ,FranceG2,Train,14,16,L,1
17 ,ECS Season ,FranceG2,Cobblestone,8,16,L,1
17 ,ECS Season ,EuropeMOUZ,Nuke,19,17,W,1
17 ,ECS Season ,EuropeMOUZ,Train,16,10,W,1
17 ,ECS Season ,DenmarkAstralis,Inferno,16,8,W,1
17 ,ECS Season ,DenmarkAstralis,Train,1,16,L,1
17 ,ECS Season ,SwedenGODSENT,Mirage,16,19,L,2
17 ,ECS Season ,SwedenGODSENT,Inferno,16,12,W,2
17 ,ECS Season ,NorwayDignitas,Mirage,16,6,W,2
17 ,ECS Season ,NorwayDignitas,Inferno,16,7,W,2
17 ,ESL Pro League Season ,EuropeMOUZ,Mirage,16,6,W,1
17 ,ESL Pro League Season ,EuropeMOUZ,Cache,16,10,W,1
17 ,ECS Season ,PolandVirtus.pro,Mirage,16,9,W,1
17 ,ECS Season ,PolandVirtus.pro,Inferno,19,15,W,1
17 ,ESL Pro League Season ,PolandKinguin,Overpass,16,8,W,3
17 ,ESL Pro League Season ,PolandKinguin,Train,16,10,W,3
17 ,ECS Season ,SwedenNinjasinPyjamas,Cobblestone,14,16,L,1
17 ,ECS Season ,SwedenNinjasinPyjamas,Inferno,16,13,W,1
17 ,ESL Pro League Season ,DenmarkAstralis,Train,16,14,W,1
17 ,ESL Pro League Season ,DenmarkAstralis,Inferno,6,16,L,1
17 ,ECS Season ,FranceEnvy,Train,14,16,L,2
17 ,ECS Season ,FranceEnvy,Inferno,16,3,W,2
17 ,ESL Pro League Season ,EuropeHellRaisers,Cache,16,14,W,2
17 ,ESL Pro League Season ,EuropeHellRaisers,Cobblestone,16,10,W,2
17 ,ESL Pro League Season ,DenmarkHeroic,Cobblestone,6,16,L,1
17 ,ESL Pro League Season ,DenmarkHeroic,Train,16,11,W,1
17 ,SL i-League StarSeries Season ,UkraineNatusVincere,Mirage,8,16,L,1
17 ,SL i-League StarSeries Season ,UkraineNatusVincere,Inferno,16,7,W,1
17 ,SL i-League StarSeries Season ,UkraineNatusVincere,Overpass,6,16,L,1
17 ,SL i-League StarSeries Season ,SwedenNinjasinPyjamas,Train,16,7,W,1
17 ,SL i-League StarSeries Season ,PolandVirtus.pro,Inferno,16,2,W,1
17 ,SL i-League StarSeries Season ,DenmarkAstralis,Mirage,13,16,L,1
17 ,SL i-League StarSeries Season ,UkraineNatusVincere,Overpass,9,16,L,1
17 ,SL i-League StarSeries Season ,KazakhstanGambit,Inferno,16,8,W,1
17 ,ESL Pro League Season ,EuropeFaZe,Train,13,16,L,1
17 ,ESL Pro League Season ,EuropeFaZe,Overpass,16,10,W,1
17 ,ESL Pro League Season ,FranceG2,Train,5,16,L,1
17 ,ECS Season ,DenmarkNorth,Inferno,19,16,W,2
17 ,ECS Season ,DenmarkNorth,Cobblestone,16,11,W,2
17 ,ECS Season ,DenmarkNorth,Cache,17,19,L,2
17 ,ECS Season ,DenmarkNorth,Overpass,16,9,W,2
17 ,ESL Pro League Season ,FranceEnvy,Train,14,16,L,2
17 ,ESL Pro League Season ,FranceEnvy,Cache,16,9,W,2
17 ,ESL Pro League Season ,SwedenNinjasinPyjamas,Inferno,14,16,L,1
